LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-72.914631,41.7805035,10,CHURCHILL PLACE,,AVON,HARTFORD,CT,,,9c26e3e6ff2c9878
-72.9195289,41.7855756,434,NEW ROAD,,AVON,HARTFORD,CT,,,786f0198b238ab66
-72.9185769,41.7856749,26,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,2414b97ba975c751
-72.9200774,41.7858816,6,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,90fee6f18ef8afd6
-72.9208433,41.7860849,3,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,9a80e84a267166e0
-72.9189237,41.7860985,22,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,49298c5c065ca819
-72.8994181,41.8033069,290,NORTHINGTON DRIVE,,AVON,HARTFORD,CT,,,03f0cf3b36042532
-72.9022831,41.8033055,22,TERRYS RIDGE,,AVON,HARTFORD,CT,,,628915c4505c0310
-72.9170965,41.7859929,27,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,b7bacfea2ca5968d
-72.9177293,41.7864112,23,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,d1156b53b86af4e8
-72.9189937,41.7865335,18,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,0a9201bd734422b4
-72.920866,41.7867176,7,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,d800a26173131fde
-72.9199294,41.7865914,10,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,68f1c59f1780c385
-72.9193726,41.7867192,14,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,ae1152947f70c51e
-72.91789,41.7868084,21,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,5ac017a046471cc1
-72.9199341,41.7870883,11,BERKSHIRE CROSSING,OS,AVON,HARTFORD,CT,,,6bda9d9679f841b3
-72.9181065,41.78716,19,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,654a9747db9c07f5
-72.9173954,41.7858721,12,BUCKINGHAM ROAD,OS,AVON,HARTFORD,CT,,,7906e81e287a8924
-72.9199757,41.785267,440,NEW ROAD,,AVON,HARTFORD,CT,,,9b6d4be6345b42a3
-72.9169221,41.7814255,27,FENWICK DRIVE,,AVON,HARTFORD,CT,,,aec483bf0b1c0361
-72.9120949,41.7825539,38,BUCKINGHAM ROAD,,AVON,HARTFORD,CT,,,1a128eb93348de99
-72.9160875,41.7827044,6,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,be1b04582aa266fa
-72.9145077,41.7827144,16,FENWICK DRIVE,,AVON,HARTFORD,CT,,,45991eb801a4b0f0
-72.9140943,41.7828198,14,FENWICK DRIVE,,AVON,HARTFORD,CT,,,e2531b1918414cf3
-72.9172419,41.7828248,11,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,5946bee3235baed1
-72.9133311,41.7837455,6,ELLSWORTH PLACE,,AVON,HARTFORD,CT,,,6a1d63271b206239
-72.9170579,41.783784,22,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,e3a58e411d501cce
-72.914821,41.7838494,1,GOODWIN PLACE,,AVON,HARTFORD,CT,,,9a13f83c4a2f4e1f
